"","Family","Taxon.id","Global.sorteringsordning","Vetenskapligt.namn","Auktor","Svenskt.namn","Taxonstatus","Taxonkategori","Svensk.förekomst","Svensk.invandringshistoria","Rike","Fylum","Klass","Ordning","Familj","Släkte","Småart","Art","Andra.identifierare","Andra.vetenskapliga.namn","Andra.svenska.namn","Andra.namn","Webbadress","Category","Present_in_IBA"
"1393","Lycaenidae",259124,42695,"Lycaena hippothoe stiberi","Gerhard, 1853","","Accepterat","Underart","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lycaena",NA,"Lycaena hippothoe","","","","","https://dyntaxa.se/taxon/259124","MACRO","not present"
"1394","Lycaenidae",201150,42730,"Eumedonia eumedon","(Esper, 1780)","brun blåvinge","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Eumedonia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:441002","plebeius eumedon, plebejus eumedon, eumedonia chiron, papilio chiron, papilio eumedon, aricia eumedon","","Engelskt: geranium argus, Danskt: chokoladebrun blåfugl, Norskt (Bokmål): brun blåvinge, Finskt: ruskosinisiipi, Norskt (Nynorsk): brun blåveng","https://dyntaxa.se/taxon/201150","MACRO","present"
"1395","Lycaenidae",259101,42693,"Lycaena helle lapponica","Backhaus, 1876","","Accepterat","Underart","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lycaena",NA,"Lycaena helle","","","","","https://dyntaxa.se/taxon/259101","MACRO","not present"
"1396","Lycaenidae",100399,42717,"Aricia nicias","(Meigen, 1829)","turkos blåvinge","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Aricia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:441021","polyommatus nicias, plebejus donzelii","donzels blåvinge, norrlandsblåvinge","Engelskt: silvery argus, Finskt: huhtasinisiipi","https://dyntaxa.se/taxon/100399","MACRO","not present"
"1397","Lycaenidae",101259,42741,"Phengaris alcon","(Denis & Schiffermüller, 1775)","alkonblåvinge","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Phengaris",NA,"","","papilio alcon, maculinea alcon, phengaris alcon","","Engelskt: alcon blue, Danskt: ensianblåfugl, Norskt (Bokmål): søteblåvinge, Finskt: katkerosinisiipi","https://dyntaxa.se/taxon/101259","MACRO","not present"
"1398","Lycaenidae",259122,42703,"Lycaena virgaureae oranula","Freyer, 1827-1831","","Accepterat","Underart","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lycaena",NA,"Lycaena virgaureae","","","","","https://dyntaxa.se/taxon/259122","MACRO","not present"
"1399","Lycaenidae",259121,42702,"Lycaena virgaureae virgaureae","(Linnaeus, 1758)","","Accepterat","Underart","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lycaena",NA,"Lycaena virgaureae","","","","","https://dyntaxa.se/taxon/259121","MACRO","not present"
"1400","Lycaenidae",250440,42720,"Cacyreus marshalli","Butler, 1898","trädgårdsblåvinge","Accepterat","Art","Tillfällig förekomst (alt. kvarstående)","Passivt inkommen efter år 1800","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Cacyreus",NA,"","GUID: urn:lsid:faunaeur.org:taxname:441144","","","","https://dyntaxa.se/taxon/250440","MACRO","not present"
"1401","Lycaenidae",201148,42714,"Aricia artaxerxes","(Fabricius, 1793)","midsommarblåvinge","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Aricia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:441009","hesperia artaxerxes, aricia allous, plebejus medon","förväxlad blåvinge, skogsnäveblåvinge","Engelskt: mountain argus,northern brown argus, Danskt: sortbrun blåfugl, Norskt (Bokmål): rødflekket blåvinge, Finskt: lehtosinisiipi","https://dyntaxa.se/taxon/201148","MACRO","present"
"1402","Lycaenidae",102923,42694,"Lycaena hippothoe","(Linnaeus, 1760)","violettkantad guldvinge","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lycaena",NA,"","GUID: urn:lsid:faunaeur.org:taxname:441207","papilio hippothoe, lycaena hippothoe, heodes hippothoe, polyommatus stiberi, chrysophanus eurydame, papilio eurybia, lycaena dispar hippothoe","","Engelskt: purple-edged copper, Danskt: violetrandet ildfugl, Norskt (Bokmål): purpurgullvinge, Finskt: ketokultasiipi","https://dyntaxa.se/taxon/102923","MACRO","not present"
"1403","Lycaenidae",101248,42692,"Lycaena helle","(Denis & Schiffermüller, 1775)","violett guldvinge","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lycaena",NA,"","GUID: urn:lsid:faunaeur.org:taxname:441188","heodes amphidamas, papilio helle","","Engelskt: violet copper, Norskt (Bokmål): fiolett gullvinge, Finskt: luhtakultasiipi","https://dyntaxa.se/taxon/101248","MACRO","not present"
"1404","Lycaenidae",259067,42737,"Glaucopsyche alexis schneideri","(Strand, 1903)","","Accepterat","Underart","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Glaucopsyche",NA,"Glaucopsyche alexis","","","","","https://dyntaxa.se/taxon/259067","MACRO","not present"
"1405","Lycaenidae",259068,42748,"Plebejus idas idas","(Linnaeus, 1761)","","Accepterat","Underart","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Plebejus",NA,"Plebejus idas","","","","","https://dyntaxa.se/taxon/259068","MACRO","not present"
"1406","Lycaenidae",201155,42710,"Agriades orbitulus","(de Prunner, 1798)","fjällvickerblåvinge","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Agriades",NA,"","","albulina orbitulus, plebejus orbitulus, papilio orbitulus","","Engelskt: alpine blue, Norskt (Bokmål): fjellblåvinge, Finskt: alppisinisiipi","https://dyntaxa.se/taxon/201155","MACRO","not present"
"1407","Lycaenidae",259100,42699,"Lycaena phlaeas polaris","Courvoisier, 1911","","Accepterat","Underart","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lycaena",NA,"Lycaena phlaeas","","","","","https://dyntaxa.se/taxon/259100","MACRO","not present"
"1408","Lycaenidae",201152,42744,"Plebejus argus","(Linnaeus, 1758)","ljungblåvinge","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Plebejus",NA,"","","plebeius argus, papilio argus","allmän blåvinge, argusblåvinge","Engelskt: silver-studded blue, Danskt: argusblåfugl, Norskt (Bokmål): argusblåvinge, Finskt: kangassinisiipi","https://dyntaxa.se/taxon/201152","MACRO","present"
"1409","Lycaenidae",259123,42704,"Lycaena virgaureae punctatus","Henriksen & Kreutzer, 1982","","Accepterat","Underart","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lycaena",NA,"Lycaena virgaureae","","","","","https://dyntaxa.se/taxon/259123","MACRO","not present"
"1410","Lycaenidae",201120,42776,"Thecla betulae","(Linnaeus, 1758)","eldsnabbvinge","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Thecla",NA,"","GUID: urn:lsid:faunaeur.org:taxname:441157","ruralis betulae, papilio betulae","björksnabbvinge, guldsnabbvinge","Engelskt: brown hairstreak, Danskt: gulhale, Norskt (Bokmål): slåpetornstjertvinge, Finskt: ruostenopsasiipi","https://dyntaxa.se/taxon/201120","MACRO","present"
"1411","Lycaenidae",201143,42728,"Cyaniris semiargus","(Rottemburg, 1775)","ängsblåvinge","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Cyaniris",NA,"","","papilio semiargus, polyommatus semiargus","","Engelskt: mazarine blue, Danskt: engblåfugl, Norskt (Bokmål): engblåvinge, Finskt: niittysinisiipi","https://dyntaxa.se/taxon/201143","MACRO","present"
"1412","Lycaenidae",259083,42733,"Eumedonia eumedon praticola","(Burrau, 1953)","","Accepterat","Underart","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Eumedonia",NA,"Eumedonia eumedon","","aricia eumedon praticola","","","https://dyntaxa.se/taxon/259083","MACRO","not present"
"1413","Lycaenidae",201121,42774,"Favonius quercus","(Linnaeus, 1758)","eksnabbvinge","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Favonius",NA,"","GUID: urn:lsid:faunaeur.org:taxname:441154","neozephyrus quercus, papilio quercus, ruralis quercus, thecla quercus, quercusia quercus","blå eksnabbvinge","Engelskt: purple hairstreak, Danskt: blåhale, Norskt (Bokmål): eikestjertvinge, Finskt: tamminopsasiipi","https://dyntaxa.se/taxon/201121","MACRO","present"
"1414","Lycaenidae",216340,42739,"Lampides boeticus","(Linnaeus, 1767)","långsvansad blåvinge","Accepterat","Art","Tillfällig förekomst (alt. kvarstående)","Passivt inkommen efter år 1800","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lampides",NA,"","GUID: urn:lsid:faunaeur.org:taxname:441146","papilio boeticus","","","https://dyntaxa.se/taxon/216340","MACRO","not present"
"1415","Lycaenidae",201153,42747,"Plebejus idas","(Linnaeus, 1761)","hedblåvinge","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Plebejus",NA,"","","plebeius idas, papilio idas","föränderlig blåvinge","Engelskt: idas blue, Danskt: foranderlig blåfugl, Norskt (Bokmål): idasblåvinge, Finskt: ketosinisiipi, Amerikansk engelska: northern blue","https://dyntaxa.se/taxon/201153","MACRO","not present"
"1416","Lycaenidae",259070,42749,"Plebejus idas lapponicus","(Gerhard, 1853)","","Accepterat","Underart","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Plebejus",NA,"Plebejus idas","","plebejus idas lapponica, lycaena aegon lapponica, lycaena aegon var. lapponica, plebejus idas lapponicus","","","https://dyntaxa.se/taxon/259070","MACRO","not present"
"1417","Lycaenidae",101260,42742,"Phengaris arion","(Linnaeus, 1758)","svartfläckig blåvinge","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Phengaris",NA,"","","papilio arion, maculinea arion","","Engelskt: large blue, Danskt: sortplettet blåfugl, Norskt (Bokmål): stor blåvinge, Finskt: muurahaissinisiipi","https://dyntaxa.se/taxon/101260","MACRO","not present"
"1418","Lycaenidae",259082,42731,"Eumedonia eumedon arenicola","(Burrau, 1953)","","Accepterat","Underart","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Eumedonia",NA,"Eumedonia eumedon","","aricia eumedon arenicola","","","https://dyntaxa.se/taxon/259082","MACRO","not present"
"1419","Lycaenidae",201137,42722,"Celastrina argiolus","(Linnaeus, 1758)","tosteblåvinge","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Celastrina",NA,"","GUID: urn:lsid:faunaeur.org:taxname:441106","papilio argiolus","","Engelskt: holly blue, Danskt: skovblåfugl, Norskt (Bokmål): vårblåvinge, Finskt: paatsamasinisiipi, Amerikansk engelska: spring azure","https://dyntaxa.se/taxon/201137","MACRO","present"
"1420","Lycaenidae",259090,42718,"Aricia nicias scandica","(Wahlgren, 1930)","","Accepterat","Underart","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Aricia",NA,"Aricia nicias","","","","","https://dyntaxa.se/taxon/259090","MACRO","not present"
"1421","Lycaenidae",236584,42750,"Plebejus argus/idas","","ljungblåvinge/hedblåvinge","Accepterat","Artkomplex","Bofast och reproducerande","","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Plebejus",NA,"","","plebejus idas/argus","hed-/ljungblåvinge, hedblåvinge/ljungblåvinge, ljung-/hedblåvinge","","https://dyntaxa.se/taxon/236584","MACRO","not present"
"1422","Lycaenidae",101733,42770,"Satyrium pruni","(Linnaeus, 1758)","busksnabbvinge","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Satyrium",NA,"","GUID: urn:lsid:faunaeur.org:taxname:441169","strymonidia pruni, papilio pruni, nordmannia pruni","plommonsnabbvinge, slånsabbvinge","Engelskt: black hairstreak, Danskt: slåensommerfugl, Norskt (Bokmål): gullbåndstjertvinge, Finskt: tuominopsasiipi","https://dyntaxa.se/taxon/101733","MACRO","not present"
"1423","Lycaenidae",201122,42771,"Satyrium w-album","(Knoch, 1782)","almsnabbvinge","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Satyrium",NA,"","GUID: urn:lsid:faunaeur.org:taxname:441168","papilio w-album, nordmannia w-album, strymonidia w-album","","Engelskt: white-letter hairstreak, Danskt: det hvide w, Norskt (Bokmål): almestjertvinge, Finskt: jalavanopsasiipi","https://dyntaxa.se/taxon/201122","MACRO","present"
"1424","Lycaenidae",100770,42726,"Cupido minimus","(Fuessly, 1775)","mindre blåvinge","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Cupido",NA,"","","papilio minimus","liten blåvinge","Engelskt: little blue,small blue, Danskt: dværgblåfugl, Norskt (Bokmål): dvergblåvinge, Finskt: pikkusinisiipi","https://dyntaxa.se/taxon/100770","MACRO","not present"
"1425","Lycaenidae",259081,42732,"Eumedonia eumedon borealis","(Wahlgren, 1930)","","Accepterat","Underart","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Eumedonia",NA,"Eumedonia eumedon","","eumedonia eumedon borealis, aricia eumedon borealis","","","https://dyntaxa.se/taxon/259081","MACRO","not present"
"1426","Lycaenidae",259086,42715,"Aricia artaxerxes artaxerxes","(Fabricius, 1793)","","Accepterat","Underart","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Aricia",NA,"Aricia artaxerxes","","","","","https://dyntaxa.se/taxon/259086","MACRO","not present"
"1427","Lycaenidae",259097,42757,"Polyommatus icarus septentrionalis","Fuchs, 1900","","Accepterat","Underart","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",NA,"Polyommatus icarus","","","","","https://dyntaxa.se/taxon/259097","MACRO","not present"
"1428","Lycaenidae",101741,42762,"Scolitantides orion","(Pallas, 1771)","fetörtsblåvinge","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Scolitantides",NA,"","GUID: urn:lsid:faunaeur.org:taxname:441092","papilio orion","","Engelskt: chequered blue, Norskt (Bokmål): klippeblåvinge, Finskt: kalliosinisiipi","https://dyntaxa.se/taxon/101741","MACRO","not present"
"1429","Lycaenidae",100398,42713,"Aricia agestis","(Denis & Schiffermüller, 1775)","rödfläckig blåvinge","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Aricia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:441006","polyommatus astrarche, papilio agestis","","Engelskt: brown argus, Danskt: rødplettet blåfugl, Norskt (Bokmål): agestisblåvinge, Finskt: punatäpläsinisiipi","https://dyntaxa.se/taxon/100398","MACRO","not present"
"1430","Lycaenidae",101732,42769,"Satyrium ilicis","(Esper, 1779)","krattsnabbvinge","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Satyrium",NA,"","GUID: urn:lsid:faunaeur.org:taxname:441171","papilio ilicis, nordmannia ilicis, strymonidia ilicis","järneksnabbvinge, brun eksnabbvinge","Engelskt: ilex hairstreak, Danskt: egesommerfugl, Norskt (Bokmål): brun eikesjertvinge, Finskt: ruotsinnopsasiipi","https://dyntaxa.se/taxon/101732","MACRO","not present"
"1431","Lycaenidae",259087,42716,"Aricia artaxerxes horkei","Høegh-Guldberg, 1973","","Accepterat","Underart","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Aricia",NA,"Aricia artaxerxes","","","","","https://dyntaxa.se/taxon/259087","MACRO","not present"
"1432","Lycaenidae",259096,42755,"Polyommatus icarus icarus","","","Accepterat","Underart","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",NA,"Polyommatus icarus","","","","","https://dyntaxa.se/taxon/259096","MACRO","not present"
"1433","Lycaenidae",201125,42767,"Callophrys rubi","(Linnaeus, 1758)","grönsnabbvinge","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Callophrys",NA,"","GUID: urn:lsid:faunaeur.org:taxname:441177","papilio rubi","björnbärssnabbvinge, grön snabbvinge","Engelskt: green hairstreak, Danskt: grøn busksommerfugl, Norskt (Bokmål): grønnvinge, Finskt: kangasperhonen","https://dyntaxa.se/taxon/201125","MACRO","present"
"1434","Lycaenidae",259066,42763,"Scolitantides orion wahlgreni","Bryk, 1946","","Accepterat","Underart","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Scolitantides",NA,"Scolitantides orion","","","","","https://dyntaxa.se/taxon/259066","MACRO","not present"
