CLUSTER_ID;STATUS;Provided string;Matching status;Taxon id;Scientific name;Author;Scientific synonyms;Swedish occurrence
Pterophoridae_cluster18;assigned;Stenoptilia veronicae;Exact;215271;Stenoptilia veronicae;Karvonen, 1932;;Bofast och reproducerande
Tineidae_cluster17;assigned;Stenoptinea cyaneimarmorella;Exact;102503;Stenoptinea cyaneimarmorella;(Millière, 1854);"Argyresthia cyaneimarmorella Millière, 1854; Tinea angustipennis Herrich-Schäffer, 1854; Stenoptinea angustipennis (Herrich-Schäffer, 1855)";Bofast och reproducerande
Psychidae_cluster14;assigned;Sterrhopterix fusca;Exact;214011;Sterrhopterix fusca;(Haworth, 1809);"Nudaria fusca Haworth, 1809; hårig säckspinnare; Sterrhopterix hirsutella (Hübner, 1796); Tinea hirsutella Hübner, 1796";Bofast och reproducerande
Psychidae_cluster15;;;Manual;;Sterrhopterix standfussi;(Wocke, 1851);gulhårig säckspinnare;Bofast och reproducerande
Tortricidae_cluster107;assigned;Stictea mygindiana;Exact;215040;Stictea mygindiana;(Denis & Schiffermüller, 1775);;Bofast och reproducerande
Nepticulidae_cluster66;assigned;Stigmella aceris;Exact;213809;Stigmella aceris;(Frey, 1857);"Nepticula aceris Frey, 1857; lönndvärgmal; skogslönndvärgmal";Bofast och reproducerande
Nepticulidae_cluster27;assigned;Stigmella aeneofasciella;Exact;213841;Stigmella aeneofasciella;(Herrich-Schäffer, 1855);"Nepticula aeneofasciella Herrich-Schäffer, 1855; svarthuvad fingerörtdvärgmal";Bofast och reproducerande
Nepticulidae_cluster28;assigned;Stigmella alnetella;Exact;213806;Stigmella alnetella;(Stainton, 1856);Nepticula alnetella Stainton, 1856;Bofast och reproducerande
Nepticulidae_cluster64;;;Manual;;Stigmella anomalella;(Goeze, 1783);nypondvärgmal;Bofast och reproducerande
unclassified.Lepidoptera_cluster16;;;Manual;;Stigmella anomalella;(Goeze, 1783);nypondvärgmal;Bofast och reproducerande
Nepticulidae_cluster34;assigned;Stigmella arbusculae;Exact;6003429;Stigmella arbusculae;(Klimesch, 1952);Nepticula arbusculae Klimesch, 1951;Bofast och reproducerande
Nepticulidae_cluster48;assigned;Stigmella assimilella;Exact;213833;Stigmella assimilella;(Zeller, 1848);"Nepticula assimilella Zeller, 1848; gråstjärtad aspdvärgmal";Bofast och reproducerande
Nepticulidae_cluster31;assigned;Stigmella auromarginella;Exact;213838;Stigmella auromarginella;(Richardson, 1890);Nepticula auromarginella Richardson, 1890;Bofast och reproducerande
Nepticulidae_cluster62;assigned;Stigmella basiguttella;Exact;213851;Stigmella basiguttella;(Heinemann, 1862);"Nepticula basiguttella Heinemann, 1862; basfläckad ekdvärgmal";Bofast och reproducerande
Nepticulidae_cluster63;assigned;Stigmella basiguttella;Exact;213851;Stigmella basiguttella;(Heinemann, 1862);"Nepticula basiguttella Heinemann, 1862; basfläckad ekdvärgmal";Bofast och reproducerande
Nepticulidae_cluster50;assigned;Stigmella benanderella;Exact;101853;Stigmella benanderella;(Wolff, 1955);"Nepticula benanderella Wolff, 1955; benanderdvärgmal";Bofast och reproducerande
Nepticulidae_cluster15;assigned;Stigmella betulicola;Exact;213802;Stigmella betulicola;(Stainton, 1856);"Nepticula betulicola Stainton, 1856; björkplantdvärgmal; småbjörkdvärgmal; Stigmella nanivora (Petersen, 1930); Nepticula nanivora Petersen, 1930";Bofast och reproducerande
Nepticulidae_cluster61;assigned;Stigmella carpinella;Exact;213824;Stigmella carpinella;(Heinemann, 1862);Nepticula carpinella Heinemann, 1862;Bofast och reproducerande
Nepticulidae_cluster32;assigned;Stigmella catharticella;Exact;213811;Stigmella catharticella;(Stainton, 1853);Nepticula catharticella Stainton, 1853;Bofast och reproducerande
Nepticulidae_cluster54;assigned;Stigmella centifoliella;Exact;101854;Stigmella centifoliella;(Zeller, 1848);"Nepticula centifoliella Zeller, 1848; Nepticula hodgkinsoni Stainton, 1884; tvärbandad rosendvärgmal";Bofast och reproducerande
unclassified.Lepidoptera_cluster9;;;Manual;;Stigmella confusella;(Wood & Walsingham, 1894);brun björkdvärgmal;Bofast och reproducerande
Nepticulidae_cluster44;assigned;Stigmella continuella;Exact;213837;Stigmella continuella;(Stainton, 1856);"Nepticula continuella Stainton, 1856; dold björkdvärgmal";Bofast och reproducerande
Nepticulidae_cluster33;assigned;Stigmella crataegella;Exact;213817;Stigmella crataegella;(Klimesch, 1936);"Nepticula crataegella Klimesch, 1936; svartfransad hagtorndvärgmal";Bofast och reproducerande
Nepticulidae_cluster38;assigned;Stigmella crataegella;Exact;213817;Stigmella crataegella;(Klimesch, 1936);"Nepticula crataegella Klimesch, 1936; svartfransad hagtorndvärgmal";Bofast och reproducerande
Nepticulidae_cluster23;assigned;Stigmella dorsiguttella;Exact;213853;Stigmella dorsiguttella;(Johansson, 1971);"Nepticula dorsiguttella Johansson, 1971; randfläckad ekdvärgmal";Bofast och reproducerande
Nepticulidae_cluster18;assigned;Stigmella filipendulae;Exact;213844;Stigmella filipendulae;(Wocke, 1871);"Nepticula filipendulae Wocke, 1871; Nepticula ulmariae Wocke, 1879; Stigmella ulmariae (Wocke, 1879); älgörtsdvärgmal";Bofast och reproducerande
Nepticulidae_cluster35;assigned;Stigmella floslactella;Exact;213823;Stigmella floslactella;(Haworth, 1828);"Tinea floslactella Haworth, 1828; blaskig dvärgmal";Bofast och reproducerande
Nepticulidae_cluster25;;;Manual;;Stigmella glutinosae;(Stainton, 1858);vitkragad aldvärgmal;Bofast och reproducerande
Nepticulidae_cluster12;assigned;Stigmella hemargyrella;Exact;213849;Stigmella hemargyrella;(Kollar, 1832);"Oecophora hemargyrella Kollar, 1832; Nepticula basalella Herrich-Schäffer, 1855; svarttofsad bokdvärgmal";Bofast och reproducerande
Nepticulidae_cluster9;assigned;Stigmella hybnerella;Exact;213822;Stigmella hybnerella;(Hübner, 1796);"Tinea hybnerella Hübner, 1796; Stigmella hybnerella (Hübner, 1813); silverbandad hagtorndvärgmal";Bofast och reproducerande
Nepticulidae_cluster78;assigned;Stigmella incognitella;Exact;213847;Stigmella incognitella;(Herrich-Schäffer, 1855);"Nepticula incognitella Herrich-Schäffer, 1855; Nepticula pomella Vaughan, 1858; Nepticula mali Hering, 1932; brun äppledvärgmal; Stigmella pomella (Vaughan, 1858)";Bofast och reproducerande
unclassified.Lepidoptera_cluster13;;;Manual;;Stigmella lapponica;(Wocke, 1862);grå björkdvärgmal;Bofast och reproducerande
Nepticulidae_cluster13;;;Manual;;Stigmella lappovimella;(Svensson, 1976);lappvidedvärgmal;Bofast och reproducerande
Nepticulidae_cluster16;assigned;Stigmella lediella;Exact;213846;Stigmella lediella;(Schleich, 1867);"Nepticula lediella Schleich, 1867; skvattramsdvärgmal";Bofast och reproducerande
Nepticulidae_cluster22;assigned;Stigmella lemniscella;Exact;213836;Stigmella lemniscella;(Zeller, 1839);"Lyonetia lemniscella Zeller, 1839; svartfransad almdvärgmal; Nepticula marginicolella Stainton, 1853";Bofast och reproducerande
Nepticulidae_cluster20;;;Manual;;Stigmella luteella;(Stainton, 1857);gulbrun björkdvärgmal;Bofast och reproducerande
Nepticulidae_cluster17;assigned;Stigmella magdalenae;Exact;213818;Stigmella magdalenae;(Klimesch, 1950);Nepticula nylandriella var. magdalenae Klimesch, 1950;Bofast och reproducerande
Nepticulidae_cluster53;assigned;Stigmella malella;Exact;213810;Stigmella malella;(Stainton, 1854);"Nepticula malella Stainton, 1854; bandad äppledvärgmal";Bofast och reproducerande
Nepticulidae_cluster55;assigned;Stigmella malella;Exact;213810;Stigmella malella;(Stainton, 1854);"Nepticula malella Stainton, 1854; bandad äppledvärgmal";Bofast och reproducerande
Nepticulidae_cluster3;assigned;Stigmella microtheriella;Exact;213807;Stigmella microtheriella;(Stainton, 1854);"Nepticula microtheriella Stainton, 18954; liten dvärgmal; mindre dvärgmal";Bofast och reproducerande
Nepticulidae_cluster8;unresolved;Stigmella myrtillella;Exact;213827;Stigmella myrtillella;(Stainton, 1857);Nepticula myrtillella Stainton, 1857;Bofast och reproducerande
Nepticulidae_cluster5;assigned;Stigmella nylandriella;Manual;;Stigmella nylandriella;(Tengström, 1848);mörk rönndvärgmal;Bofast och reproducerande
Nepticulidae_cluster68;assigned;Stigmella obliquella;Exact;213831;Stigmella obliquella;(Heinemann, 1862);"Nepticula obliquella Heinemann, 1862; Nepticula wockeella Heinemann, 1871; Nepticula diversa Glitz, 1872";Bofast och reproducerande
Nepticulidae_cluster74;assigned;Stigmella oxyacanthella;Exact;213820;Stigmella oxyacanthella;(Stainton, 1854);"Nepticula oxyacanthella Stainton, 1854; ståblåglänsande dvärgmal; Nepticula cotoneastri Sorhagen, 1922";Bofast och reproducerande
Nepticulidae_cluster39;assigned;Stigmella perpygmaeella;Exact;213848;Stigmella perpygmaeella;(Doubleday, 1859);"Nepticula perpygmaeella Doubleday, 1859; Tinea pygmaeella Haworth, 1828; Stigmella pygmaeella (Haworth, 1828)";Bofast och reproducerande
Nepticulidae_cluster19;assigned;Stigmella plagicolella;Exact;213835;Stigmella plagicolella;(Stainton, 1854);"Nepticula plagicolella Stainton, 1854; rödhuvad slåndvärgmal";Bofast och reproducerande
Nepticulidae_cluster37;assigned;Stigmella poterii;Exact;213843;Stigmella poterii;(Stainton, 1857);"Nepticula poterii Stainton, 1857; Nepticula comari Wocke, 1862; Nepticula tengstroemi Nolcken, 1871; Nepticula occultella Heinemann, 1871; Nepticula serella Stainton, 1888; rödhuvad fingerörtdvärgmal; Stigmella diffinis (Wocke, 1874)";Bofast och reproducerande
unclassified.Lepidoptera_cluster20;;;Manual;;Stigmella pretiosa;(Heinemann, 1862);humleblomsterdvärgmal;Bofast och reproducerande
Nepticulidae_cluster75;;;Manual;;Stigmella prunetorum;(Stainton, 1855);spiraldvärgmal;Bofast och reproducerande
Nepticulidae_cluster73;assigned;Stigmella regiella;Exact;213816;Stigmella regiella;(Herrich-Schäffer, 1855);Nepticula regiella Herrich-Schäffer, 1855;Bofast och reproducerande
Nepticulidae_cluster43;assigned;Stigmella roborella;Exact;213857;Stigmella roborella;(Johansson, 1971);"Nepticula roborella Johansson, 1971; mindre rödhuvad ekdvärgmal; rosthuvad ekdvärgmal";Bofast och reproducerande
Nepticulidae_cluster30;assigned;Stigmella ruficapitella;Exact;213854;Stigmella ruficapitella;(Haworth, 1828);"Tinea ruficapitella Haworth, 1828; korttofsad ekdvärgmal";Bofast och reproducerande
Nepticulidae_cluster29;;;Manual;;Stigmella salicis;(Stainton, 1854);sälgdvärgmal;Bofast och reproducerande
Nepticulidae_cluster21;assigned;Stigmella samiatella;Exact;213856;Stigmella samiatella;(Zeller, 1839);"Lyonetia samiatella Zeller, 1839; brunhuvad ekdvärgmal";Bofast och reproducerande
Nepticulidae_cluster14;assigned;Stigmella sorbi;Exact;213834;Stigmella sorbi;(Stainton, 1861);Nepticula sorbi Stainton, 1861;Bofast och reproducerande
Nepticulidae_cluster67;assigned;Stigmella speciosa;Exact;233221;Stigmella speciosa;(Frey, 1857);Nepticula speciosa Frey, 1857;Bofast och reproducerande
Nepticulidae_cluster24;assigned;Stigmella splendidissimella;Exact;213839;Stigmella splendidissimella;(Herrich-Schäffer, 1855);"Nepticula splendidissimella Herrich-Schäffer, 1855; Nepticula dulcella Heinemann, 1862";Bofast och reproducerande
Nepticulidae_cluster69;assigned;Stigmella svenssoni;Exact;213852;Stigmella svenssoni;(Johansson, 1971);"Nepticula svenssoni Johansson, 1971; större rödhuvad ekdvärgmal";Bofast och reproducerande
Nepticulidae_cluster56;assigned;Stigmella tiliae;Exact;213801;Stigmella tiliae;(Frey, 1856);Nepticula tiliae Frey, 1856;Bofast och reproducerande
Nepticulidae_cluster6;assigned;Stigmella tityrella;Exact;213825;Stigmella tityrella;(Stainton, 1854);"Nepticula tityrella Stainton, 1854; Nepticula turicella Herrich-Schäffer, 1855; Nepticula turicensis Frey, 1856; slingrande bokdvärgmal";Bofast och reproducerande
Nepticulidae_cluster49;assigned;Stigmella tristis;Exact;213858;Stigmella tristis;(Wocke, 1862);Nepticula tristis Wocke, 1862;Bofast och reproducerande
Nepticulidae_cluster41;assigned;Stigmella ulmivora;Exact;213814;Stigmella ulmivora;(Fologne, 1860);"Nepticula ulmivora Fologne, 1860; jämnfransad almdvärgmal; Nepticula ulmifoliae Hering, 1931; Nepticula ulmicola Hering, 1932; skogsalmdvärgmal";Bofast och reproducerande
Yponomeutidae_cluster3;;;Manual;;Swammerdamia caesiella;(Hübner, 1796);björkgråmal;Bofast och reproducerande
Yponomeutidae_cluster12;assigned;Swammerdamia compunctella;Exact;214144;Swammerdamia compunctella;Herrich-Schäffer, 1855;;Bofast och reproducerande
Yponomeutidae_cluster11;assigned;Swammerdamia passerella;Exact;214142;Swammerdamia passerella;(Zetterstedt, 1839);"mindre dvärgbjörkgråmal; Oecophora passerella Zetterstedt, 1839";Bofast och reproducerande
Noctuidae_cluster107;assigned;Sympistis heliophila;Exact;215985;Sympistis heliophila;(Paykull, 1793);;Bofast och reproducerande
Sesiidae_cluster4;assigned;Synanthedon culiciformis;Exact;214805;Synanthedon culiciformis;(Linnaeus, 1758);"Sphinx culiciformis Linnaeus, 1758; mygglik glasvinge";Bofast och reproducerande
Sesiidae_cluster2;assigned;Synanthedon formicaeformis;Exact;214807;Synanthedon formicaeformis;(Esper, 1783);Sphinx formicaeformis Esper, 1783;Bofast och reproducerande
Sesiidae_cluster3;assigned;Synanthedon spheciformis;Exact;214804;Synanthedon spheciformis;(Denis & Schiffermüller, 1775);"Sphinx spheciformis Denis & Schiffermüller, 1775; rovstekellik glasvinge";Bofast och reproducerande
Pyralidae_cluster11;assigned;Synaphe punctalis;Exact;215307;Synaphe punctalis;(Fabricius, 1775);;Bofast och reproducerande
Gelechiidae_cluster61;assigned;Aproaerema cinctella;Manual;;Syncopacma cinctella;(Clerck, 1759);vitfläckspalpmal;Bofast och reproducerande
Gelechiidae_cluster92;assigned;Aproaerema karvoneni;Manual;;Syncopacma karvoneni;(Hackman, 1950);vickerpalpmal;Bofast och reproducerande
Gelechiidae_cluster54;assigned;Aproaerema taeniolella;Manual;;Syncopacma taeniolella;(Zeller, 1839);bandpalpmal;Bofast och reproducerande
Tortricidae_cluster12;assigned;Syndemis musculana;Exact;214954;Syndemis musculana;(Hübner, 1799);;Bofast och reproducerande
Noctuidae_cluster18;assigned;Syngrapha interrogationis;Exact;215951;Syngrapha interrogationis;(Linnaeus, 1758);frågeteckenmetallfly;Bofast och reproducerande
Psychidae_cluster3;assigned;Taleporia politella;NoMatch;;;;;
Choreutidae_cluster3;assigned;Tebenna bjerkandrella;Exact;102506;Tebenna bjerkandrella;(Thunberg, 1784);;Bofast och reproducerande
Oecophoridae_cluster12;;;Manual;;Telechrysis tripuncta;(Haworth, 1828);trepunktspraktmal;Bofast och reproducerande
Oecophoridae_cluster22;;;Manual;;Telechrysis tripuncta;(Haworth, 1828);trepunktspraktmal;Bofast och reproducerande
Oecophoridae_cluster23;;;Manual;;Telechrysis tripuncta;(Haworth, 1828);trepunktspraktmal;Bofast och reproducerande
Oecophoridae_cluster24;;;Manual;;Telechrysis tripuncta;(Haworth, 1828);trepunktspraktmal;Bofast och reproducerande
Oecophoridae_cluster25;;;Manual;;Telechrysis tripuncta;(Haworth, 1828);trepunktspraktmal;Bofast och reproducerande
Gelechiidae_cluster59;assigned;Teleiodes luculella;Exact;214660;Teleiodes luculellus;(Hübner, 1813);"ekbladkantmal; Teleiodes luculella (Hübner, 1813)";Bofast och reproducerande
Gelechiidae_cluster24;;;Manual;;Teleiodes vulgellus;(Denis & Schiffermüller, 1775);hagtornskantmal;Bofast och reproducerande
Gelechiidae_cluster42;_X;Teleiopsis diffinis;Exact;214672;Teleiopsis diffinis;(Haworth, 1828);syrebladmal;Bofast och reproducerande
Drepanidae_cluster8;assigned;Tethea ocularis;Exact;215527;Tethea ocularis;(Linnaeus, 1767);Phalaena ocularis Linnaeus, 1767;Bofast och reproducerande
Drepanidae_cluster2;assigned;Tethea or;Exact;215528;Tethea or;(Denis & Schiffermüller, 1775);Noctua or Denis & Schiffermüller, 1775;Bofast och reproducerande
Noctuidae_cluster115;assigned;Thalpophila matura;Exact;216021;Thalpophila matura;(Hufnagel, 1766);;Bofast och reproducerande
Lycaenidae_cluster8;assigned;Thecla betulae;Exact;201120;Thecla betulae;(Linnaeus, 1758);"Papilio betulae Linnaeus, 1758; Ruralis betulae (Linnaeus, 1758); guldsnabbvinge; björksnabbvinge";Bofast och reproducerande
Geometridae_cluster7;;;Manual;;Thera cognata;(Thunberg, 1792);gråbrun fältmätare;Bofast och reproducerande
Geometridae_cluster79;assigned;Thera juniperata;Exact;215743;Thera juniperata;(Linnaeus, 1758);;Bofast och reproducerande
Geometridae_cluster155;assigned;Thera cembrae;Manual;;Thera obeliscata;(Hübner, 1787);violettgrå fältmätare;Bofast och reproducerande
Geometridae_cluster49;assigned;Thera variata;Exact;215740;Thera variata;(Denis & Schiffermüller, 1775);föränderlig fältmätare;Bofast och reproducerande
Tortricidae_cluster171;assigned;Thiodia citrana;Exact;215050;Thiodia citrana;(Hübner, 1799);citrongul vecklare;Bofast och reproducerande
Noctuidae_cluster106;assigned;Tholera cespitis;Exact;216209;Tholera cespitis;(Denis & Schiffermüller, 1775);;Bofast och reproducerande
Noctuidae_cluster185;assigned;Tholera decimalis;Exact;216210;Tholera decimalis;(Poda, 1761);;Bofast och reproducerande
Erebidae_cluster4;assigned;Thumatha senex;Exact;201264;Thumatha senex;(Hübner, 1808);"Bombyx senex Hübner, 1808; Comacla senex (Hübner, 1808)";Bofast och reproducerande
Drepanidae_cluster9;assigned;Thyatira batis;Exact;215525;Thyatira batis;(Linnaeus, 1758);Phalaena batis Linnaeus, 1758;Bofast och reproducerande
Hesperiidae_cluster2;assigned;Thymelicus lineola;Exact;201028;Thymelicus lineola;(Ochsenheimer, 1808);"Hesperia lineola Ochsenheimer, 1808; Adopaea lineola (Ochsenheimer, 1808); liten tåtelsmygare";Bofast och reproducerande
Geometridae_cluster32;;;Manual;;Timandra comae;Schmidt, 1931;gul syramätare;Bofast och reproducerande
Douglasiidae_cluster1;assigned;Tinagma anchusella;Exact;214018;Tinagma anchusellum;(Benander, 1936);"Douglasia anchusella Benander, 1936; Tinagma anchusella (Benander, 1936)";Bofast och reproducerande
Douglasiidae_cluster2;assigned;Tinagma perdicella;Exact;214015;Tinagma perdicellum;Zeller, 1839;"Tinagma deliciosella Caradja, 1920; Tinagma perdicella Zeller, 1839";Bofast och reproducerande
Tineidae_cluster9;assigned;Tinea semifulvella;Exact;213976;Tinea semifulvella;Haworth, 1828;;Bofast och reproducerande
Tineidae_cluster19;assigned;Tinea trinotella;Exact;213977;Tinea trinotella;Thunberg, 1794;;Bofast och reproducerande
Tischeriidae_cluster2;assigned;Tischeria dodonaea;Exact;213933;Tischeria dodonaea;Stainton, 1858;mindre ekpannluggmal;Bofast och reproducerande
Tischeriidae_cluster1;assigned;Tischeria ekebladella;Exact;213932;Tischeria ekebladella;(Bjerkander, 1795);"Tinea ekebladella Bjerkander, 1795; Tinea complanella Hübner, 1817; ekmal; större ekpannluggmal";Bofast och reproducerande
Tortricidae_cluster47;assigned;Tortricodes alternella;Exact;214911;Tortricodes alternella;(Denis & Schiffermüller, 1775);;Bofast och reproducerande
Tortricidae_cluster173;assigned;Tortrix viridana;Exact;214873;Tortrix viridana;Linnaeus, 1758;grön ekvecklare;Bofast och reproducerande
