Taxon id;Global sorteringsordning;Vetenskapligt namn;Auktor;Svenskt namn;Taxonstatus;Taxonkategori;Svensk förekomst;Svensk invandringshistoria;Rike;Fylum;Klass;Ordning;Familj;Släkte;Småart;Art;Andra identifierare;Andra vetenskapliga namn;Andra svenska namn;Andra namn;Webbadress
215834;41033;Eupithecia virgaureata;Doubleday, 1861;gullrismalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444819;;;;https://dyntaxa.se/taxon/215834
215816;41034;Eupithecia vulgata;(Haworth, 1809);vinkelmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444935;;allmän malmätare;;https://dyntaxa.se/taxon/215816
215842;41036;Gymnoscelis rufifasciata;(Haworth, 1809);tvåsporrig malmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Gymnoscelis;;;GUID: urn:lsid:faunaeur.org:taxname:444736;;tvåsporrad malmätare;;https://dyntaxa.se/taxon/215842
215845;41038;Pasiphila chloerata;(Mabille, 1870);slånmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Pasiphila;;;GUID: urn:lsid:faunaeur.org:taxname:444729;rhinoprora chloerata, eupithecia chloerata;;;https://dyntaxa.se/taxon/215845
215846;41039;Pasiphila debiliata;(Hübner, 1817);blåbärsmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Pasiphila;;;GUID: urn:lsid:faunaeur.org:taxname:444731;geometra debiliata, rhinoprora debiliata;;;https://dyntaxa.se/taxon/215846
215844;41040;Pasiphila rectangulata;(Linnaeus, 1758);grön malmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Pasiphila;;;GUID: urn:lsid:faunaeur.org:taxname:444730;rhinoprora rectangulata, phalaena rectangulata, chloroclystis rectangulata;;;https://dyntaxa.se/taxon/215844
215751;41043;Hydriomena furcata;(Thunberg, 1784);vattrad fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Hydriomena;;;GUID: urn:lsid:faunaeur.org:taxname:444982;;;;https://dyntaxa.se/taxon/215751
215752;41044;Hydriomena impluviata;(Denis & Schiffermüller, 1775);gaffeltaggad fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Hydriomena;;;GUID: urn:lsid:faunaeur.org:taxname:444985;;;;https://dyntaxa.se/taxon/215752
215753;41045;Hydriomena ruberata;(Freyer, 1831);rödtonad fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Hydriomena;;;GUID: urn:lsid:faunaeur.org:taxname:444990;;;;https://dyntaxa.se/taxon/215753
215716;41048;Anticlea derivata;(Denis & Schiffermüller, 1775);rosenfältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Anticlea;;;GUID: urn:lsid:faunaeur.org:taxname:445007;;;;https://dyntaxa.se/taxon/215716
215715;41050;Earophila badiata;(Denis & Schiffermüller, 1775);brungul fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Earophila;;;;anticlea badiata;;;https://dyntaxa.se/taxon/215715
215713;41052;Entephria caesiata;(Denis & Schiffermüller, 1775);grå blåbärsfältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Entephria;;;GUID: urn:lsid:faunaeur.org:taxname:445050;;blåbärsfältmätare, allmän blåbärsfältmätare;;https://dyntaxa.se/taxon/215713
215712;41053;Entephria flavicinctata;(Hübner, 1813);gulpudrad fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Entephria;;;GUID: urn:lsid:faunaeur.org:taxname:445042;;;;https://dyntaxa.se/taxon/215712
215711;41054;Entephria nobiliaria;(Herrich-Schäffer, 1852);blågrå fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Entephria;;;GUID: urn:lsid:faunaeur.org:taxname:445029;;;;https://dyntaxa.se/taxon/215711
215709;41055;Entephria polata;(Duponchel, 1830);högnordisk fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Entephria;;;GUID: urn:lsid:faunaeur.org:taxname:445026;;;;https://dyntaxa.se/taxon/215709
215710;41056;Entephria punctipes;(Curtis, 1835);sidenglänsande fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Entephria;;;GUID: urn:lsid:faunaeur.org:taxname:445027;;;;https://dyntaxa.se/taxon/215710
215714;41058;Larentia clavaria;(Haworth, 1809);kattostmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Larentia;;;GUID: urn:lsid:faunaeur.org:taxname:445019;;;;https://dyntaxa.se/taxon/215714
215717;41060;Mesoleuca albicillata;(Linnaeus, 1758);hallonfältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Mesoleuca;;;GUID: urn:lsid:faunaeur.org:taxname:445001;;;;https://dyntaxa.se/taxon/215717
215718;41062;Pelurga comitata;(Linnaeus, 1758);mållmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Pelurga;;;GUID: urn:lsid:faunaeur.org:taxname:444999;;;;https://dyntaxa.se/taxon/215718
215761;41064;Spargania luctuata;(Denis & Schiffermüller, 1775);mjölkefältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Spargania;;;GUID: urn:lsid:faunaeur.org:taxname:444993;;sörjande fältmätare;;https://dyntaxa.se/taxon/215761
215847;41067;Anticollix sparsata;(Treitschke, 1828);videörtsmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Anticollix;;;GUID: urn:lsid:faunaeur.org:taxname:445061;;videörtmätare;;https://dyntaxa.se/taxon/215847
215754;41069;Coenocalpe lapidata;(Hübner, 1809);stenmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Coenocalpe;;;GUID: urn:lsid:faunaeur.org:taxname:445082;geometra lapidata;stenfältmätare;;https://dyntaxa.se/taxon/215754
101081;41071;Horisme aemulata;(Hübner, 1813);grå strimmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Horisme;;;GUID: urn:lsid:faunaeur.org:taxname:445075;;;;https://dyntaxa.se/taxon/101081
101082;41072;Horisme aquata;(Hübner, 1813);vitaktig strimmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Horisme;;;GUID: urn:lsid:faunaeur.org:taxname:445080;;;;https://dyntaxa.se/taxon/101082
215756;41074;Horisme tersata;(Denis & Schiffermüller, 1775);svartbältad strimmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Horisme;;;GUID: urn:lsid:faunaeur.org:taxname:445068;;svartgördlad strimmätare;;https://dyntaxa.se/taxon/215756
215755;41075;Horisme vitalbata;(Denis & Schiffermüller, 1775);längsbandad strimmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Horisme;;;GUID: urn:lsid:faunaeur.org:taxname:445066;;;;https://dyntaxa.se/taxon/215755
215759;41077;Melanthia procellata;(Denis & Schiffermüller, 1775);klematisfältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Melanthia;;;GUID: urn:lsid:faunaeur.org:taxname:445062;;;;https://dyntaxa.se/taxon/215759
215773;41080;Epirrita autumnata;(Borkhausen, 1794);fjällhöstmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Epirrita;;;GUID: urn:lsid:faunaeur.org:taxname:445096;phalaena autumnata;fjällbjörkmätare, allmän höstmätare;;https://dyntaxa.se/taxon/215773
215772;41081;Epirrita christyi;(Allen, 1906);mellanhöstmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Epirrita;;;GUID: urn:lsid:faunaeur.org:taxname:445094;;christys höstmätare;;https://dyntaxa.se/taxon/215772
215771;41082;Epirrita dilutata;(Denis & Schiffermüller, 1775);töcknig höstmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Epirrita;;;GUID: urn:lsid:faunaeur.org:taxname:445093;geometra dilutata;;;https://dyntaxa.se/taxon/215771
101261;41084;Malacodea regelaria;Tengström, 1869;tunnvingemätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Malacodea;;;GUID: urn:lsid:faunaeur.org:taxname:445088;;;;https://dyntaxa.se/taxon/101261
215774;41086;Operophtera brumata;(Linnaeus, 1758);mindre frostfjäril;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Operophtera;;;GUID: urn:lsid:faunaeur.org:taxname:445091;cheimatobia brumata, phalaena brumata;allmän frostfjäril, frostfjäril;;https://dyntaxa.se/taxon/215774
215775;41087;Operophtera fagata;(Scharfenberg, 1805);större frostfjäril;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Operophtera;;;GUID: urn:lsid:faunaeur.org:taxname:445090;operophtera boreata, phalaena fagata;björkfrostfjäril, björkfrostmätare;;https://dyntaxa.se/taxon/215775
101532;41090;Gagitodes sagittata;(Fabricius, 1787);piltecknad fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Gagitodes;;;;perizoma sagittata;;;https://dyntaxa.se/taxon/101532
215777;41092;Martania taeniata;(Stephens, 1831);tvärbandad fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Martania;;;;perizoma taeniata;;;https://dyntaxa.se/taxon/215777
215786;41094;Mesotype didymata;(Linnaeus, 1758);tvillingfläckad fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Mesotype;;;;perizoma didymata;;;https://dyntaxa.se/taxon/215786
215788;41095;Mesotype parallelolineata;(Retzius, 1783);parallellinjerad fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Mesotype;;;;perizoma parallelolineata;;;https://dyntaxa.se/taxon/215788
215778;41097;Perizoma affinitata;(Stephens, 1831);blärefältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Perizoma;;;GUID: urn:lsid:faunaeur.org:taxname:445112;;;;https://dyntaxa.se/taxon/215778
215784;41098;Perizoma albulata;(Denis & Schiffermüller, 1775);vitstreckad fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Perizoma;;;GUID: urn:lsid:faunaeur.org:taxname:445130;;;;https://dyntaxa.se/taxon/215784
215779;41099;Perizoma alchemillata;(Linnaeus, 1758);dånfältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Perizoma;;;GUID: urn:lsid:faunaeur.org:taxname:445113;;;;https://dyntaxa.se/taxon/215779
101530;41100;Perizoma bifaciata;(Haworth, 1809);snedstreckad fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Perizoma;;;GUID: urn:lsid:faunaeur.org:taxname:445116;;;;https://dyntaxa.se/taxon/101530
215783;41101;Perizoma blandiata;(Denis & Schiffermüller, 1775);ögontröstsfältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Perizoma;;;GUID: urn:lsid:faunaeur.org:taxname:445126;;ögontröstfältmätare;;https://dyntaxa.se/taxon/215783
215785;41102;Perizoma flavofasciata;(Thunberg, 1792);brunflammig fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Perizoma;;;GUID: urn:lsid:faunaeur.org:taxname:445134;;;;https://dyntaxa.se/taxon/215785
101531;41103;Perizoma hydrata;(Treitschke, 1829);glimfältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Perizoma;;;GUID: urn:lsid:faunaeur.org:taxname:445114;;;;https://dyntaxa.se/taxon/101531
215782;41104;Perizoma minorata;(Treitschke, 1828);fjällängsfältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Perizoma;;;GUID: urn:lsid:faunaeur.org:taxname:445122;;;;https://dyntaxa.se/taxon/215782
215768;41107;Philereme transversata;(Hufnagel, 1767);svartbrun klaffmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Philereme;;;GUID: urn:lsid:faunaeur.org:taxname:445149;;;;https://dyntaxa.se/taxon/215768
215767;41108;Philereme vetulata;(Denis & Schiffermüller, 1775);grå klaffmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Philereme;;;GUID: urn:lsid:faunaeur.org:taxname:445148;;;;https://dyntaxa.se/taxon/215767
215764;41111;Hydria cervinalis;(Scopoli, 1763);berberistofsmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Hydria;;;;rheumaptera cervinalis;;;https://dyntaxa.se/taxon/215764
215765;41112;Hydria undulata;(Linnaeus, 1758);vågig tofsmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Hydria;;;;rheumaptera undulata;;;https://dyntaxa.se/taxon/215765
101508;41114;Pareulype berberata;(Denis & Schiffermüller, 1775);berberisfältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Pareulype;;;GUID: urn:lsid:faunaeur.org:taxname:445187;;;;https://dyntaxa.se/taxon/101508
215762;41116;Rheumaptera hastata;(Linnaeus, 1758);vitbandad björkfältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Rheumaptera;;;GUID: urn:lsid:faunaeur.org:taxname:445179;;;;https://dyntaxa.se/taxon/215762
215763;41117;Rheumaptera subhastata;(Nolcken, 1870);vitbandad blåbärsfältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Rheumaptera;;;GUID: urn:lsid:faunaeur.org:taxname:445183;;;;https://dyntaxa.se/taxon/215763
215766;41119;Triphosa dubitata;(Linnaeus, 1758);vägtornsmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Triphosa;;;GUID: urn:lsid:faunaeur.org:taxname:445159;;;;https://dyntaxa.se/taxon/215766
100453;41122;Baptria tibiale;(Esper, 1790);trolldruvemätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Baptria;;;GUID: urn:lsid:faunaeur.org:taxname:445200;;;;https://dyntaxa.se/taxon/100453
100156;41125;Acasis appensata;(Eversmann, 1842);trolldruvelobmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Acasis;;;GUID: urn:lsid:faunaeur.org:taxname:445213;;;;https://dyntaxa.se/taxon/100156
215869;41126;Acasis viretata;(Hübner, 1799);grön lobmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Acasis;;;GUID: urn:lsid:faunaeur.org:taxname:445212;;mossgrön lobmätare;;https://dyntaxa.se/taxon/215869
215864;41128;Lobophora halterata;(Hufnagel, 1767);gråaktig lobmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Lobophora;;;GUID: urn:lsid:faunaeur.org:taxname:445237;;;;https://dyntaxa.se/taxon/215864
101409;41130;Nothocasis sertata;(Hübner, 1817);brunbandad lobmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Nothocasis;;;GUID: urn:lsid:faunaeur.org:taxname:445215;;;;https://dyntaxa.se/taxon/101409
215867;41132;Pterapherapteryx sexalata;(Retzius, 1783);långflikad lobmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Pterapherapteryx;;;GUID: urn:lsid:faunaeur.org:taxname:445221;;;;https://dyntaxa.se/taxon/215867
215866;41134;Trichopteryx carpinata;(Borkhausen, 1794);asplobmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Trichopteryx;;;GUID: urn:lsid:faunaeur.org:taxname:445234;;;;https://dyntaxa.se/taxon/215866
101925;41135;Trichopteryx polycommata;(Denis & Schiffermüller, 1775);trylobmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Trichopteryx;;;GUID: urn:lsid:faunaeur.org:taxname:445231;;;;https://dyntaxa.se/taxon/101925
215708;41138;Camptogramma bilineata;(Linnaeus, 1758);gulvingad fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Camptogramma;;;GUID: urn:lsid:faunaeur.org:taxname:445244;;;;https://dyntaxa.se/taxon/215708
215700;41140;Catarhoe cuculata;(Hufnagel, 1767);kapuschongfältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Catarhoe;;;GUID: urn:lsid:faunaeur.org:taxname:445294;;;;https://dyntaxa.se/taxon/215700
100562;41141;Catarhoe rubidata;(Denis & Schiffermüller, 1775);rödbandad fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Catarhoe;;;GUID: urn:lsid:faunaeur.org:taxname:445297;;;;https://dyntaxa.se/taxon/100562
100723;41143;Costaconvexa polygrammata;(Borkhausen, 1794);mångstreckad fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Costaconvexa;;;GUID: urn:lsid:faunaeur.org:taxname:445257;;;;https://dyntaxa.se/taxon/100723
215704;41145;Epirrhoe alternata;(Müller, 1764);grå mårfältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Epirrhoe;;;GUID: urn:lsid:faunaeur.org:taxname:445269;;förväxlad fältmätare;;https://dyntaxa.se/taxon/215704
215706;41146;Epirrhoe galiata;(Denis & Schiffermüller, 1775);bredbandad mårfältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Epirrhoe;;;GUID: urn:lsid:faunaeur.org:taxname:445278;;bredbandad mårefältmätare, mårefältmätare;;https://dyntaxa.se/taxon/215706
215701;41147;Epirrhoe hastulata;(Hübner, 1790);mindre mårfältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Epirrhoe;;;GUID: urn:lsid:faunaeur.org:taxname:445275;;sorgklädd fältmätare;;https://dyntaxa.se/taxon/215701
100909;41148;Epirrhoe pupillata;(Thunberg, 1788);brun mårfältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Epirrhoe;;;GUID: urn:lsid:faunaeur.org:taxname:445266;;thunbergs fältmätare;;https://dyntaxa.se/taxon/100909
215705;41149;Epirrhoe rivata;(Hübner, 1813);jämnbandad fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Epirrhoe;;;GUID: urn:lsid:faunaeur.org:taxname:445273;;;;https://dyntaxa.se/taxon/215705
215703;41151;Epirrhoe tristata;(Linnaeus, 1758);svart mårfältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Epirrhoe;;;GUID: urn:lsid:faunaeur.org:taxname:445265;;dyster fältmätare;;https://dyntaxa.se/taxon/215703
215687;41154;Orthonama vittata;(Borkhausen, 1794);tvåbandad fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Orthonama;;;GUID: urn:lsid:faunaeur.org:taxname:445350;;;;https://dyntaxa.se/taxon/215687
215776;41156;Psychophora sabini;(Kirby, 1824);polarfältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Psychophora;;;;bombyx sabini;;;https://dyntaxa.se/taxon/215776
215684;41158;Scotopteryx chenopodiata;(Linnaeus, 1758);vickerbackmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Scotopteryx;;;GUID: urn:lsid:faunaeur.org:taxname:445388;;allmän backmätare;;https://dyntaxa.se/taxon/215684
101753;41160;Scotopteryx luridata;(Hufnagel, 1767);gråstreckad backmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Scotopteryx;;;GUID: urn:lsid:faunaeur.org:taxname:445361;;sen ginstbackmätare;;https://dyntaxa.se/taxon/101753
